Calendar Year,Park Name,Cause of Death,Injury Category,Sex,Age Range,Outcome
2020,Baltimore-Washington Parkway,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2020,Baltimore-Washington Parkway,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2020,Baltimore-Washington Parkway,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2020,Organ Pipe Cactus National Monument,Undetermined,Undetermined,Female,45-54,Fatal injury
2020,Great Smoky Mountains National Park,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2020,Delaware Water Gap National Recreation Area,Motor Vehicle Crash,Unintentional,Female,55-64,Fatal injury
2020,Kenilworth Park & Aquatic Gardens,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2020,Natchez Trace Parkway,Motor Vehicle Crash,Unintentional,Female,15-24,Fatal injury
2020,Baltimore-Washington Parkway,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2020,Great Smoky Mountains National Park,Fall,Unintentional,Male,Undetermined,Fatal injury
2020,Channel Islands National Park,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Lake Mead National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Virgin Islands National Park,Undetermined,Undetermined,Male,55-64,Fatal injury
2020,Shenandoah National Park,Undetermined,Undetermined,Male,65+,Fatal injury
2020,Natchez Trace Parkway,Motor Vehicle Crash,Unintentional,Female,35-44,Fatal injury
2020,Golden Gate National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,National Mall & Memorial Parks,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2020,Big Bend National Park,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Gateway National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Lake Roosevelt National Recreation Area,Drowning,Unintentional,Male,45-54,Fatal injury
2020,Glen Canyon National Recreation Area,Drowning,Unintentional,Male,Undetermined,Fatal injury
2020,Little River Canyon National Preserve,Drowning,Unintentional,Male,15-24,Fatal injury
2020,Arches National Park,Undetermined,Undetermined,Female,25-34,Fatal injury
2020,Suitland,Motor Vehicle Crash,Unintentional,Male,Undetermined,Fatal injury
2020,Gateway National Recreation Area,Medical Death,Medical,Male,Undetermined,Fatal injury
2020,Grand Canyon National Park,Fall,Unintentional,Female,55-64,Fatal injury
2020,Lake Roosevelt National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Zion National Park,Undetermined,Undetermined,Female,Undetermined,Fatal injury
2020,Glacier National Park,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Lake Mead National Recreation Area,Drowning,Unintentional,Female,Undetermined,Fatal injury
2020,Lake Mead National Recreation Area,Undetermined,Undetermined,Male,65+,Fatal injury
2020,Lake Mead National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Colorado National Monument,Fall,Unintentional,Male,Undetermined,Fatal injury
2020,Chattahoochee River National Recreation Area,Drowning,Unintentional,Female,15-24,Fatal injury
2020,Chesapeake & Ohio Canal National Historical Park,Medical Death,Medical,Male,Undetermined,Fatal injury
2020,Delaware Water Gap National Recreation Area,Drowning,Unintentional,Male,15-24,Fatal injury
2020,Great Smoky Mountains National Park,Motor Vehicle Crash,Unintentional,Male,Undetermined,Fatal injury
2020,Lake Mead National Recreation Area,Drowning,Unintentional,Female,Undetermined,Fatal injury
2020,Great Smoky Mountains National Park,Drowning,Unintentional,Male,Undetermined,Fatal injury
2020,Mojave National Preserve,Undetermined,Undetermined,Female,Undetermined,Fatal injury
2020,Cape Hatteras National Seashore,Drowning,Unintentional,Male,65+,Fatal injury
2020,Big South Fork National River and Recreation Area,Drowning,Unintentional,Male,45-54,Fatal injury
2020,Whiskeytown National Recreation Area,Motor Vehicle Crash,Unintentional,Male,Undetermined,Fatal injury
2020,Grand Canyon National Park,Undetermined,Undetermined,Female,Undetermined,Fatal injury
2020,Lake Mead National Recreation Area,Drowning,Unintentional,Male,Undetermined,Fatal injury
2020,Gateway National Recreation Area,Drowning,Unintentional,Undetermined,Undetermined,Fatal injury
2020,Delaware Water Gap National Recreation Area,Drowning,Unintentional,Male,Undetermined,Fatal injury
2020,Lake Mead National Recreation Area,Medical Death,Medical,Male,Undetermined,Fatal injury
2020,Lake Mead National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Chesapeake & Ohio Canal National Historical Park,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2020,Biscayne National Park,Drowning,Unintentional,Undetermined,Undetermined,Fatal injury
2020,Gateway National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Chattahoochee River National Recreation Area,Drowning,Unintentional,Male,15-24,Fatal injury
2020,Delaware Water Gap National Recreation Area,Drowning,Unintentional,Female,25-34,Fatal injury
2020,Sequoia & Kings Canyon National Parks,Undetermined,Undetermined,Female,25-34,Fatal injury
2020,Great Smoky Mountains National Park,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Great Smoky Mountains National Park,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Lake Mead National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Death Valley National Park,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2020,Cape Hatteras National Seashore,Medical Death,Medical,Male,Undetermined,Fatal injury
2020,Joshua Tree National Park,Environmental,Unintentional,Male,15-24,Fatal injury
2020,Shenandoah National Park,"Transportation
(e.g. bicycle, boat)",Unintentional,Male,35-44,Fatal injury
2020,Sequoia & Kings Canyon National Parks,"Transportation
(e.g. bicycle, boat)",Unintentional,Male,45-54,Fatal injury
2020,Sequoia & Kings Canyon National Parks,"Transportation
(e.g. bicycle, boat)",Unintentional,Male,65+,Fatal injury
2020,Cape Hatteras National Seashore,Other,Unintentional,Male,65+,Fatal injury
2020,Coronado National Memorial,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Glacier National Park,Drowning,Unintentional,Male,Undetermined,Fatal injury
2020,Whiskeytown National Recreation Area,Drowning,Unintentional,Undetermined,Undetermined,Fatal injury
2020,Mount Rainier National Park,Undetermined,Undetermined,Male,65+,Fatal injury
2020,Cape Cod National Seashore,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Indiana Dunes National Park,Drowning,Unintentional,Male,15-24,Fatal injury
2020,Guadalupe Mountains National Park,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2020,Indiana Dunes National Park,Drowning,Unintentional,Male,15-24,Fatal injury
2020,Mount Rainier National Park,Drowning,Unintentional,Undetermined,Undetermined,Fatal injury
2020,Great Smoky Mountains National Park,"Transportation
(e.g. bicycle, boat)",Unintentional,Male,Undetermined,Fatal injury
2020,Natchez Trace Parkway,Motor Vehicle Crash,Unintentional,Female,Undetermined,Fatal injury
2020,Delaware Water Gap National Recreation Area,Drowning,Unintentional,Male,25-34,Fatal injury
2020,Glen Canyon National Recreation Area,"Transportation
(e.g. bicycle, boat)",Unintentional,Male,Undetermined,Fatal injury
2020,Mojave National Preserve,Undetermined,Undetermined,Male,65+,Fatal injury
2020,Baltimore-Washington Parkway,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2020,Mount Rainier National Park,Undetermined,Undetermined,Male,25-34,Fatal injury
2020,Wrangell - St Elias National Park & Reserve,Wildlife/Animal,Unintentional,Undetermined,Undetermined,Fatal injury
2020,Great Smoky Mountains National Park,Medical Death,Medical,Male,25-34,Fatal injury
2020,Glen Canyon National Recreation Area,Fall,Unintentional,Male,Undetermined,Fatal injury
2020,Glen Canyon National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Glen Canyon National Recreation Area,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2020,Colorado National Monument,"Transportation
(e.g. bicycle, boat)",Unintentional,Female,55-64,Fatal injury
2020,Curecanti National Recreation Area,Motor Vehicle Crash,Unintentional,Male,Undetermined,Fatal injury
2020,Curecanti National Recreation Area,Motor Vehicle Crash,Unintentional,Female,Undetermined,Fatal injury
2020,Baltimore-Washington Parkway,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2020,Death Valley National Park,Homicide,Intentional,Male,Undetermined,Fatal injury
2020,Baltimore-Washington Parkway,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2020,Glen Canyon National Recreation Area,Fall,Unintentional,Male,Undetermined,Fatal injury
2020,National Mall & Memorial Parks,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2020,Natchez Trace Parkway,Motor Vehicle Crash,Unintentional,Female,15-24,Fatal injury
2020,Delaware Water Gap National Recreation Area,Motor Vehicle Crash,Unintentional,Female,55-64,Fatal injury
2020,Kenilworth Park & Aquatic Gardens,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2020,Great Smoky Mountains National Park,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2020,Organ Pipe Cactus National Monument,Undetermined,Undetermined,Female,45-54,Fatal injury
2020,Baltimore-Washington Parkway,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2020,Great Smoky Mountains National Park,Fall,Unintentional,Male,Undetermined,Fatal injury
2020,Baltimore-Washington Parkway,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2020,Golden Gate National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Natchez Trace Parkway,Motor Vehicle Crash,Unintentional,Female,35-44,Fatal injury
2020,Shenandoah National Park,Undetermined,Undetermined,Male,65+,Fatal injury
2021,Grand Teton National Park,Motor Vehicle Crash,Unintentional,Female,35-44,Fatal injury
2021,Virgin Islands National Park,Undetermined,Undetermined,Male,45-54,Fatal injury
2021,Lake Mead National Recreation Area,Medical Death,Medical,Female,65+,Fatal injury
2021,Lake Mead National Recreation Area,Medical Death,Medical,Male,65+,Fatal injury
2021,Lake Mead National Recreation Area,Motor Vehicle Crash,Unintentional,Male,Undetermined,Fatal injury
2021,Colorado National Monument,Motor Vehicle Crash,Unintentional,Male,25-34,Fatal injury
2021,Suitland,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2021,Christiansted National Historic Site,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2021,Chesapeake & Ohio Canal National Historical Park,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2021,George Washington Memorial Parkway,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2021,National Mall & Memorial Parks,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2021,Harpers Ferry National Historical Park,Environmental,Unintentional,Female,25-34,Fatal injury
2020,Lake Mead National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Channel Islands National Park,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2020,Virgin Islands National Park,Undetermined,Undetermined,Male,55-64,Fatal injury
2021,Golden Gate National Recreation Area,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2021,Clara Barton National Historic Site,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2021,Fort Dupont Park,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2021,Death Valley National Park,Fall,Unintentional,Male,Undetermined,Fatal injury
2021,Saint Croix National Scenic Riverway,Undetermined,Undetermined,Female,Undetermined,Fatal injury
2021,Manassas National Battlefield Park,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2021,Natchez Trace Parkway,Motor Vehicle Crash,Unintentional,Female,35-44,Fatal injury
2021,Gulf Islands National Seashore,Undetermined,Undetermined,Male,45-54,Fatal injury
2021,Grand Teton National Park,Environmental,Unintentional,Male,25-34,Fatal injury
2021,Golden Spike National Historical Park,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2021,Zion National Park,Undetermined,Undetermined,Male,35-44,Fatal injury
2021,Saguaro National Park,Undetermined,Undetermined,Male,65+,Fatal injury
2021,Big Thicket National Preserve,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2021,Whiskeytown National Recreation Area,Undetermined,Undetermined,Female,Undetermined,Fatal injury
2021,Baltimore-Washington Parkway,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2021,Canaveral National Seashore,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2021,Canaveral National Seashore,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2021,Joshua Tree National Park,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2021,Cuyahoga Valley National Park,Homicide,Intentional,Undetermined,Undetermined,Fatal injury
2021,Acadia National Park,Fall,Unintentional,Male,25-34,Fatal injury
2021,Acadia National Park,Fall,Unintentional,Female,25-34,Fatal injury
2021,Cape Hatteras National Seashore,Medical Death,Medical,Male,55-64,Fatal injury
2021,Cape Hatteras National Seashore,Undetermined,Undetermined,Male,45-54,Fatal injury
2021,Gulf Islands National Seashore,Drowning,Unintentional,Male,55-64,Fatal injury
2021,Gulf Islands National Seashore,Drowning,Unintentional,Male,65+,Fatal injury
2020,Cape Hatteras National Seashore,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2021,Big Bend National Park,Undetermined,Undetermined,Female,45-54,Fatal injury
2021,Suitland,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2021,Baltimore-Washington Parkway,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2021,Baltimore-Washington Parkway,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2021,Death Valley National Park,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2021,Lake Mead National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2021,Lowell National Historical Park,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2021,Lake Mead National Recreation Area,Drowning,Unintentional,Female,0-14,Fatal injury
2021,Denali National Park & Preserve,Other,Unintentional,Female,25-34,Fatal injury
2021,Great Smoky Mountains National Park,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2021,Shenandoah National Park,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2021,Delaware Water Gap National Recreation Area,Motor Vehicle Crash,Unintentional,Male,45-54,Fatal injury
2021,Yosemite National Park,Fall,Unintentional,Male,35-44,Fatal injury
2021,Prince William Forest Park,Undetermined,Undetermined,Male,55-64,Fatal injury
2021,Yosemite National Park,Fall,Unintentional,Male,25-34,Fatal injury
2021,Canaveral National Seashore,Drowning,Unintentional,Male,Undetermined,Fatal injury
2021,Glen Canyon National Recreation Area,Drowning,Unintentional,Male,Undetermined,Fatal injury
2021,Denali National Park & Preserve,Environmental,Unintentional,Undetermined,Undetermined,Fatal injury
2021,Lake Mead National Recreation Area,Undetermined,Undetermined,Male,55-64,Fatal injury
2021,Grand Canyon National Park,Medical Death,Medical,Male,Undetermined,Fatal injury
2021,Blue Ridge Parkway,Undetermined,Undetermined,Male,55-64,Fatal injury
2021,Blue Ridge Parkway,Motor Vehicle Crash,Unintentional,Male,15-24,Fatal injury
2021,Glen Canyon National Recreation Area,Drowning,Unintentional,Male,25-34,Fatal injury
2021,Gulf Islands National Seashore,Undetermined,Undetermined,Male,55-64,Fatal injury
